Date,H0,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23
10/1/2022,16.9625,6.9,33.0625,15.525,74.175,370.5875,697.7625,754.1125,824.8375,812.475,859.625,297.85,123.625,174.225,172.7875,205.5625,748.9375,787.175,779.7,755.8375,781.425,796.6625,275.425,134.2625
10/2/2022,56.925,38.8125,72.1625,390.1375,750.0875,750.0875,567.8125,93.4375,107.525,125.0625,351.325,763.8875,794.65,790.05,777.4,750.375,753.5375,621.2875,155.25,159.5625,744.9125,742.9,728.8125,665.275
10/3/2022,669.3,674.1875,683.1,680.5125,699.2,717.8875,708.975,751.8125,136.275,163.0125,177.3875,158.125,148.925,114.425,114.425,79.35,57.7875,626.175,712.1375,724.2125,741.4625,297.275,95.45,76.7625
10/4/2022,49.1625,61.2375,343.5625,666.7125,681.95,741.175,748.3625,630.775,172.2125,190.0375,165.3125,228.275,220.225,217.6375,251.275,246.1,211.8875,649.4625,850.425,826.275,791.4875,768.2,752.675,711.5625
10/5/2022,700.6375,690,677.6375,679.3625,709.2625,750.95,739.7375,772.225,808.7375,752.675,177.3875,150.9375,163.3,179.1125,173.65,556.8875,754.975,748.9375,778.8375,805.8625,755.2625,721.3375,709.2625,709.55
10/6/2022,292.9625,18.1125,3.1625,10.925,75.325,73.3125,100.05,123.9125,115.2875,257.8875,305.6125,291.2375,265.9375,881.475,855.3125,867.1,853.0125,848.125,879.75,822.5375,752.9625,713.8625,704.0875,702.075
10/7/2022,694.025,356.7875,28.175,22.7125,65.8375,144.325,97.175,114.1375,109.5375,171.925,193.775,184.8625,136.5625,156.975,183.1375,186.875,600.5875,765.9,793.2125,384.9625,129.0875,94.3,64.1125,59.225
10/8/2022,50.3125,48.875,35.3625,28.75,32.775,31.9125,20.125,103.2125,683.3875,490.475,200.1,213.0375,183.1375,186.875,186.875,194.0625,184.8625,133.975,731.975,781.7125,778.55,742.9,738.0125,750.375
10/9/2022,344.425,53.475,21.85,22.425,54.05,86.825,63.5375,69,76.475,119.3125,113.5625,113.85,101.4875,101.4875,117.3,73.3125,60.375,73.3125,108.9625,694.8875,763.6,782.575,140.875,70.4375
10/10/2022,29.6125,0,0,0,18.6875,41.975,27.3125,42.55,62.3875,73.8875,78.2,117.5875,106.375,68.425,54.9125,50.3125,36.5125,623.0125,681.6625,716.45,297.275,92.8625,86.825,83.375
10/11/2022,35.9375,13.5125,12.65,9.4875,77.9125,72.1625,63.5375,78.775,108.675,171.925,154.1,137.425,119.3125,128.8,126.5,114.425,109.25,91.425,702.075,752.675,487.3125,104.075,109.25,85.3875
10/12/2022,31.3375,11.7875,629.3375,667,309.6375,46,47.15,52.325,104.3625,117.5875,154.9625,162.725,165.025,171.6375,168.1875,148.6375,97.75,529,734.275,747.7875,751.525,396.4625,101.2,136.85
10/13/2022,147.4875,631.6375,739.45,759.575,572.7,94.875,20.7,24.4375,34.5,98.0375,98.9,71.0125,241.2125,278.0125,307.625,118.1625,97.4625,71.0125,88.8375,516.925,740.025,515.4875,95.1625,98.0375
10/14/2022,50.8875,614.9625,69.575,19.55,77.05,83.6625,265.075,287.7875,31.3375,146.625,635.0875,834.325,641.4125,186.0125,489.9,522.9625,174.5125,140.0125,149.5,158.9875,143.4625,130.8125,123.625,115.575
10/15/2022,101.775,65.8375,319.125,27.6,86.25,73.8875,56.6375,730.25,743.7625,791.4875,826.275,820.525,734.85,788.6125,802.125,813.625,797.525,730.5375,744.9125,803.5625,792.6375,788.9,782.575,772.225
10/16/2022,771.9375,790.625,786.025,791.2,791.4875,782,744.9125,699.775,736.8625,758.1375,730.825,744.3375,773.95,675.05,359.375,362.825,79.6375,119.025,115.575,117.875,45.1375,84.2375,112.125,100.05
10/17/2022,54.05,81.3625,81.65,89.4125,148.925,268.2375,746.925,570.4,80.2125,55.4875,90.85,129.0875,143.175,507.15,401.6375,305.325,107.2375,758.7125,789.1875,763.3125,800.975,755.8375,129.95,380.075
10/18/2022,769.0625,740.6,722.775,713,712.1375,751.8125,733.4125,756.7,779.9875,787.175,808.7375,490.475,799.25,819.6625,811.6125,801.2625,781.7125,766.475,796.6625,804.425,775.3875,774.8125,776.5375,769.35
10/19/2022,733.4125,696.325,692.875,689.7125,720.1875,716.45,763.3125,800.4,805.575,831.1625,844.9625,845.825,801.2625,811.325,811.325,806.15,773.95,767.625,790.9125,793.7875,752.1,769.35,782.2875,715.3
10/20/2022,720.475,687.7,698.9125,715.875,720.475,769.0625,786.025,795.8,825.4125,828,833.175,860.4875,837.775,833.75,825.9875,805.8625,801.8375,793.7875,812.475,765.6125,751.8125,759.575,781.425,712.425
10/21/2022,709.2625,662.4,661.25,664.125,684.25,714.15,781.7125,793.7875,777.975,858.475,859.9125,844.675,831.7375,841.8,850.7125,849.275,821.1,780.275,801.8375,787.4625,790.9125,819.6625,835.7625,769.35
10/22/2022,777.975,776.825,775.9625,760.725,769.6375,810.75,809.025,780.5625,779.4125,805.8625,817.3625,832.3125,328.0375,211.8875,164.1625,146.3375,115.575,666.7125,780.275,761.0125,736.575,615.825,182.5625,130.525
10/23/2022,683.3875,702.075,696.0375,670.1625,679.65,620.7125,738.0125,735.1375,709.2625,736.2875,753.25,786.8875,721.3375,589.375,699.775,704.375,706.1,723.925,740.6,727.375,710.125,654.925,647.45,629.625
10/24/2022,642.85,649.175,600.5875,581.9,592.25,665.275,628.7625,616.975,648.6,671.025,684.25,717.025,339.5375,94.0125,131.9625,668.15,654.0625,654.925,659.2375,655.5,677.35,596.5625,468.05,669.5875
10/25/2022,664.4125,658.6625,653.775,648.3125,640.8375,632.2125,620.1375,667.8625,689.1375,715.5875,813.3375,823.975,765.0375,788.325,790.9125,744.05,695.4625,654.925,723.6375,689.425,693.7375,685.6875,662.975,650.325
10/26/2022,636.525,615.5375,613.2375,613.2375,638.25,690.575,701.7875,738.3,762.45,759.575,745.2,732.55,718.175,731.6875,740.6,758.7125,718.75,708.4,718.175,745.4875,781.1375,753.5375,743.7625,765.325
10/27/2022,722.4875,681.95,677.6375,687.4125,719.325,770.5,729.9625,694.025,740.3125,690.8625,679.9375,744.3375,703.225,729.1,746.35,782.8625,690.8625,677.35,687.9875,706.9625,734.5625,733.125,722.2,681.375
10/28/2022,668.4375,668.4375,660.3875,664.125,695.175,733.4125,718.175,738.3,742.6125,756.9875,765.0375,801.8375,767.3375,784.0125,771.3625,838.6375,753.825,733.4125,759.8625,773.375,748.9375,716.1625,704.375,722.2
10/29/2022,667.575,666.7125,652.9125,639.975,699.2,700.0625,684.25,735.1375,752.3875,802.125,784.3,814.2,788.325,798.1,821.1,837.2,234.3125,683.3875,721.9125,692.5875,665.275,706.9625,760.725,738.875
10/30/2022,699.2,677.35,671.6,667.8625,726.8,722.4875,706.675,729.675,792.0625,792.6375,564.65,152.95,166.75,474.375,748.3625,732.55,751.8125,770.5,763.8875,764.75,764.75,769.6375,733.4125,686.2625
10/31/2022,722.775,681.375,690.575,684.825,701.2125,733.9875,726.5125,780.275,273.7,599.4375,749.8,763.3125,764.4625,765.325,761.5875,788.325,783.4375,750.375,782.575,788.9,786.3125,787.4625,767.9125,761.5875
11/1/2022,765.9,753.5375,683.3875,676.2,697.1875,717.6,715.3,746.35,736.2875,744.625,805.2875,802.4125,754.4,761.5875,782.8625,741.75,725.65,718.4625,762.7375,762.45,751.2375,721.3375,757.275,754.4
11/2/2022,743.7625,715.875,688.275,685.975,696.0375,719.0375,715.875,758.425,803.85,812.7625,816.2125,804.7125,781.7125,797.525,813.625,795.5125,131.675,137.425,758.7125,754.4,734.275,709.55,768.4875,759
11/3/2022,763.8875,755.55,697.7625,713.8625,753.825,723.0625,732.8375,696.325,231.725,285.2,282.325,247.5375,206.7125,178.5375,176.2375,209.3,171.35,137.1375,149.7875,146.625,150.3625,158.9875,658.95,782
11/4/2022,792.6375,280.3125,37.95,27.8875,44.5625,87.6875,78.4875,129.0875,139.725,156.975,199.525,182.275,174.8,191.475,173.9375,145.7625,152.95,136.5625,159.275,150.9375,114.1375,125.925,134.8375,111.2625
11/5/2022,96.6,54.9125,46,38.525,49.1625,79.6375,98.0375,144.325,155.825,173.075,184.575,170.775,176.8125,164.1625,161.8625,134.2625,125.35,86.25,117.875,114.7125,87.4,72.1625,100.9125,99.1875
11/6/2022,101.775,52.0375,41.975,29.9,50.6,66.9875,81.3625,84.2375,125.925,112.9875,64.975,124.775,169.05,121.325,142.8875,131.9625,94.3,82.8,88.55,81.65,93.725,101.2,94.5875,87.6875
11/7/2022,48.0125,40.825,33.0625,50.8875,89.125,49.7375,17.825,51.175,62.3875,61.8125,129.0875,135.4125,103.2125,141.1625,97.75,76.1875,77.3375,92.8625,118.45,117.875,122.7625,129.0875,133.1125,106.95
11/8/2022,49.7375,47.15,43.7,50.6,94.5875,66.4125,74.175,116.4375,146.05,144.6125,127.65,197.5125,132.25,124.4875,140.3,118.45,144.9,122.1875,103.7875,618.125,742.9,737.725,177.3875,93.4375
11/9/2022,26.7375,19.8375,14.95,37.0875,46.8625,52.9,34.5,59.8,717.3125,308.775,140.5875,157.2625,122.7625,135.7,148.0625,111.55,107.525,101.2,127.9375,672.4625,756.9875,263.6375,121.9,98.325
11/10/2022,53.475,45.7125,42.2625,56.35,102.0625,82.225,69.2875,75.325,99.1875,131.3875,141.1625,158.7,144.325,142.8875,143.75,152.375,112.4125,259.0375,106.0875,105.8,130.525,157.2625,100.9125,83.6625
11/11/2022,45.7125,44.5625,33.6375,46.2875,85.9625,67.275,61.525,77.9125,101.4875,143.4625,129.0875,146.3375,139.15,140.5875,127.3625,90.5625,97.175,54.3375,57.7875,402.5,737.725,744.3375,144.6125,100.3375
11/12/2022,62.1,65.8375,61.525,48.875,89.9875,61.2375,36.225,66.9875,110.1125,738.5875,753.25,216.4875,156.4,200.1,217.35,209.3,177.1,127.65,634.225,785.7375,789.1875,519.5125,171.925,97.75
11/13/2022,64.6875,50.8875,43.7,78.4875,89.9875,74.75,50.8875,33.925,34.2125,57.5,70.15,55.775,44.85,116.725,632.5,743.475,757.85,540.7875,123.05,131.9625,106.375,75.0375,49.7375,125.925
11/14/2022,689.7125,715.3,707.825,700.0625,715.875,277.4375,20.7,21.85,29.9,84.8125,133.975,238.9125,80.5,89.125,109.25,122.1875,104.3625,361.9625,796.0875,774.2375,560.9125,88.55,105.5125,104.075
11/15/2022,111.55,130.525,119.3125,117.5875,121.0375,78.4875,80.7875,46.2875,64.6875,142.8875,148.6375,179.975,599.15,158.7,140.3,132.5375,136.5625,124.2,117.3,738.875,706.9625,589.95,64.4,70.725
11/16/2022,92.2875,61.8125,57.5,53.7625,66.125,47.15,64.1125,89.4125,119.8875,215.625,241.2125,193.2,116.15,132.5375,118.7375,145.1875,139.4375,103.2125,112.125,121.6125,127.3625,76.7625,10.925,671.8875
11/17/2022,655.2125,31.3375,52.9,49.1625,87.4,46.575,16.1,77.05,160.7125,171.0625,187.45,193.775,169.05,196.9375,192.625,167.0375,169.05,145.1875,162.15,158.7,112.4125,187.7375,204.9875,145.7625
11/18/2022,146.05,193.4875,547.4,124.775,120.75,90.85,66.7,151.5125,176.2375,79.0625,75.325,187.1625,155.25,181.7,172.7875,162.15,81.075,55.2,79.35,82.5125,114.1375,134.2625,664.4125,414.2875
11/19/2022,120.4625,66.125,33.0625,22.425,43.9875,33.6375,41.4,66.7,90.275,89.4125,773.95,303.3125,127.3625,124.2,84.525,135.7,137.7125,118.7375,242.075,221.0875,96.8875,104.9375,130.8125,110.1125
11/20/2022,94.5875,73.025,90.275,82.225,93.725,89.9875,62.1,93.4375,116.4375,111.8375,68.7125,31.9125,38.2375,610.3625,727.6625,734.85,718.175,726.8,739.45,742.0375,745.775,698.625,690.2875,702.9375
11/21/2022,691.725,665.275,671.8875,660.1,675.9125,674.7625,642.275,681.0875,744.05,781.7125,836.3375,795.8,794.3625,789.475,796.0875,768.775,798.3875,780.85,805.8625,815.925,782.8625,781.7125,777.4,769.0625
11/22/2022,717.3125,713,704.95,707.5375,711.275,761.3,728.2375,812.7625,833.4625,823.4,833.75,826.85,806.725,835.7625,813.9125,838.35,756.7,720.1875,718.175,738.0125,716.45,673.6125,673.9,671.025
11/23/2022,663.55,665.5625,665.85,663.2625,710.125,724.5,728.8125,704.375,631.35,630.775,515.2,635.375,723.0625,756.4125,728.525,724.2125,675.05,682.2375,725.9375,710.7,682.8125,673.9,643.7125,614.1
11/24/2022,600.0125,597.425,598,598.2875,664.7,696.6125,683.1,708.1125,413.7125,693.45,702.075,727.375,729.3875,768.775,781.7125,746.35,734.5625,737.15,771.3625,764.175,757.275,740.3125,719.325,718.4625
11/25/2022,708.4,707.5375,715.875,708.975,715.3,720.7625,710.125,742.0375,746.0625,763.8875,796.375,798.1,808.1625,812.7625,796.95,825.4125,760.15,762.45,786.6,785.45,770.2125,768.2,763.025,763.3125
11/26/2022,732.2625,738.5875,746.6375,716.7375,756.7,791.775,686.55,738.0125,814.2,794.075,494.7875,141.7375,113.85,173.075,151.225,694.6,736.2875,743.1875,750.375,763.3125,775.1,715.875,721.05,713.2875
11/27/2022,700.925,703.225,705.2375,704.0875,731.6875,768.2,741.4625,730.5375,784.0125,505.7125,92.2875,88.2625,94.875,83.0875,63.25,43.7,75.6125,66.4125,656.3625,726.225,709.55,679.3625,638.25,718.75
11/28/2022,289.5125,2.0125,0,0.2875,4.6,463.45,633.9375,630.775,693.7375,111.55,52.325,85.9625,46.575,267.0875,726.8,687.9875,675.3375,677.6375,680.8,680.225,671.8875,677.6375,665.85,682.2375
11/29/2022,681.0875,634.5125,628.7625,649.175,691.725,692.0125,693.7375,706.1,750.6625,623.5875,173.075,172.2125,143.75,344.7125,704.375,727.375,714.4375,677.35,707.25,731.1125,734.5625,731.975,718.175,719.0375
11/30/2022,714.725,711.85,696.6125,693.1625,704.0875,691.15,683.9625,694.025,739.7375,756.4125,129.0875,98.0375,75.6125,68.425,79.35,99.7625,42.2625,24.725,500.5375,722.2,719.6125,285.4875,79.35,76.1875
12/1/2022,152.6625,60.375,53.1875,46.2875,354.2,689.425,687.9875,738.5875,775.9625,779.125,809.3125,710.4125,161.8625,146.3375,149.7875,707.825,667.8625,660.1,729.9625,744.3375,753.825,732.8375,725.075,716.1625
12/2/2022,722.4875,726.5125,715.3,676.775,724.2125,720.7625,695.75,718.4625,735.7125,771.65,788.0375,157.55,124.2,161.575,205.5625,640.55,730.5375,730.825,732.55,741.175,727.0875,703.8,693.7375,740.6
12/3/2022,741.75,713,705.525,648.025,663.2625,692.0125,691.725,709.55,716.7375,148.925,112.9875,83.0875,128.5125,505.7125,727.6625,746.6375,740.8875,713.8625,733.9875,748.65,735.1375,749.5125,741.75,739.7375
12/4/2022,733.125,653.4875,653.2,655.2125,726.225,736,700.0625,675.9125,680.8,721.9125,739.45,743.1875,734.85,712.425,704.95,719.9,694.3125,690,700.925,721.05,748.65,734.85,706.3875,673.6125
12/5/2022,670.1625,668.4375,665.85,676.4875,708.1125,736.575,694.8875,723.35,749.8,761.3,756.7,738.875,731.1125,735.1375,714.725,677.0625,674.1875,679.9375,698.9125,665.5625,660.675,694.8875,714.15,713.575
12/6/2022,703.5125,702.9375,704.6625,708.6875,707.825,699.4875,707.25,761.0125,782,797.8125,821.9625,797.525,782.2875,797.525,770.2125,754.1125,739.1625,704.0875,727.375,728.8125,725.3625,712.7125,710.9875,706.3875
12/7/2022,715.0125,706.675,692.5875,703.225,709.55,714.15,587.9375,592.825,618.4125,655.2125,668.725,678.2125,353.9125,16.1,236.0375,343.275,570.975,523.5375,557.75,591.675,576.725,612.0875,629.05,606.05
12/8/2022,597.1375,597.7125,589.6625,587.3625,634.5125,140.0125,0.575,288.3625,604.9,428.0875,4.6,0,0.8625,416.0125,336.6625,0,0,72.45,606.3375,617.2625,610.3625,621.575,620.7125,583.9125
12/9/2022,552,568.3875,88.2625,0,0.2875,15.2375,0.575,3.1625,50.3125,36.8,73.025,73.025,581.0375,703.5125,717.6,696.6125,700.925,676.2,686.8375,678.5,696.9,318.55,29.325,18.4
12/10/2022,0.8625,0.8625,610.3625,614.1,524.6875,18.1125,10.925,26.1625,83.95,113.275,119.3125,730.825,746.0625,731.6875,655.2125,343.275,60.6625,461.15,697.475,678.7875,684.25,685.1125,672.4625,653.4875
12/11/2022,618.9875,609.7875,625.6,96.6,20.4125,644.2875,641.125,649.175,620.7125,648.6,642.275,631.0625,681.375,677.0625,660.3875,670.1625,682.8125,682.2375,700.0625,700.0625,676.2,646.0125,636.8125,661.5375
12/12/2022,642.85,612.375,608.0625,610.65,644.575,697.7625,713.8625,705.8125,704.95,702.075,656.9375,639.6875,643.7125,633.075,640.8375,683.9625,722.775,649.75,669.5875,668.4375,687.9875,705.8125,684.25,697.7625
12/13/2022,691.4375,661.825,639.1125,639.4,657.225,702.65,699.775,694.025,705.8125,755.55,797.8125,772.225,737.15,743.1875,763.8875,745.4875,633.9375,650.0375,190.0375,66.7,54.05,25.875,219.075,628.7625
12/14/2022,629.9125,651.1875,170.2,0,3.45,11.2125,0.575,483.2875,619.5625,626.75,507.725,79.6375,92,68.1375,478.1125,701.2125,690,696.325,689.1375,689.7125,716.45,321.425,27.8875,414.8625
12/15/2022,602.3125,606.9125,602.025,618.9875,80.5,3.45,0,0,75.9,202.1125,169.9125,187.45,354.775,778.2625,782,636.525,114.7125,92,485.3,721.3375,671.6,609.5,328.6125,6.9
12/16/2022,1.4375,2.3,2.0125,614.9625,637.3875,660.1,660.3875,678.5,684.825,701.7875,717.3125,784.5875,784.5875,790.625,805.575,793.5,745.2,701.5,729.1,757.85,719.325,777.4,753.25,188.025
12/17/2022,97.4625,81.075,42.55,31.9125,33.925,98.325,106.95,79.6375,57.7875,141.7375,94.875,139.15,150.075,102.35,137.425,129.375,726.225,731.1125,756.125,772.225,768.2,704.375,742.6125,712.7125
12/18/2022,712.425,523.825,76.1875,77.05,77.3375,110.4,57.2125,69,84.2375,123.05,125.0625,132.825,115.2875,110.1125,129.95,105.5125,118.45,187.45,767.05,764.4625,780.275,142.8875,37.6625,69
12/19/2022,65.55,62.1,65.8375,64.975,111.55,76.475,76.1875,75.325,78.4875,100.05,112.125,41.4,83.0875,129.0875,299.8625,106.375,158.4125,152.6625,532.1625,736,758.7125,365.7,97.175,107.8125
12/20/2022,88.8375,59.225,59.5125,65.2625,120.4625,110.975,68.425,130.525,177.1,180.2625,190.6125,181.9875,182.5625,130.525,125.35,125.6375,101.2,103.5,100.9125,116.4375,723.35,712.425,146.05,73.3125
12/21/2022,81.9375,85.3875,89.4125,89.7,96.025,127.65,68.1375,72.1625,91.1375,111.8375,624.45,754.1125,548.2625,720.1875,723.6375,759.2875,544.525,90.5625,105.5125,90.85,93.725,86.5375,81.3625,76.1875
12/22/2022,80.5,33.6375,25.5875,26.7375,61.2375,100.625,111.55,97.75,104.65,115.8625,119.3125,119.6,130.8125,112.4125,166.4625,157.8375,134.55,125.35,151.225,139.725,165.025,119.8875,147.775,162.4375
12/23/2022,139.725,112.7,70.725,57.2125,72.45,107.2375,130.525,148.925,157.8375,139.4375,170.775,360.2375,798.3875,799.825,808.1625,746.6375,590.8125,126.7875,123.625,123.625,124.4875,96.6,87.6875,670.1625
12/24/2022,271.6875,45.425,43.9875,43.9875,73.3125,76.1875,55.2,77.05,121.9,125.925,99.7625,159.275,161.2875,151.8,118.7375,92.8625,99.1875,333.7875,750.95,773.6625,786.025,284.05,143.4625,137.1375
12/25/2022,128.225,673.0375,684.5375,681.95,681.6625,386.1125,60.375,83.375,99.475,119.6,112.125,85.9625,121.9,158.9875,624.45,734.5625,705.8125,606.625,165.6,142.3125,141.1625,155.25,153.525,146.3375
12/26/2022,142.6,97.4625,67.5625,94.3,100.3375,130.2375,122.475,126.5,125.6375,121.6125,148.925,144.6125,151.8,143.75,134.2625,99.7625,89.4125,123.625,153.525,115.8625,107.525,168.1875,172.2125,160.7125
12/27/2022,143.75,94.3,52.9,42.2625,56.925,110.6875,117.875,134.55,94.0125,163.3,129.6625,169.3375,187.7375,184,187.45,174.5125,141.7375,150.65,152.375,170.2,161.8625,712.425,548.55,160.1375
12/28/2022,165.8875,139.4375,73.025,41.1125,78.4875,105.8,107.2375,104.65,70.725,752.9625,517.7875,98.0375,133.4,133.975,148.35,714.4375,758.7125,728.8125,744.9125,769.925,771.9375,733.125,734.85,703.225
12/29/2022,675.3375,673.0375,674.475,669.875,680.225,314.2375,56.6375,98.325,77.05,113.275,133.6875,108.675,152.6625,138.2875,641.9875,755.2625,750.6625,477.25,135.4125,129.375,178.5375,169.9125,124.4875,184
12/30/2022,141.45,102.6375,92.575,98.325,105.5125,104.65,110.4,87.6875,137.1375,112.7,235.4625,213.6125,173.65,210.45,189.4625,177.3875,145.1875,146.3375,159.85,169.625,777.975,759.8625,525.55,127.3625
12/31/2022,123.625,152.6625,133.6875,117.875,75.325,120.75,72.45,432.1125,737.725,385.25,89.125,117.5875,147.4875,174.8,144.9,751.2375,750.0875,737.15,753.5375,762.7375,755.2625,771.3625,734.85,728.525
